Connection Count,Handshake Duration (s),Version 1 Timestamp (s),Version 1 Bytes,Version 2 Timestamp (s),Version 2 Bytes,Verack 1 Timestamp (s),Verack 1 Bytes,Verack 2 Timestamp (s),Verack 2 Bytes
2625,0.019474983215332,1661036548.82194,242,1661036548.82355,242,1661036548.82384,90,1661036548.84142,90
2626,0.021904945373535,1661036549.68817,242,1661036549.68972,242,1661036549.69,90,1661036549.71007,90
2627,0.042866945266724,1661036550.55552,242,1661036550.55733,242,1661036550.55762,90,1661036550.59839,90
2628,0.00379204750061,1661036551.4235,242,1661036551.42524,242,1661036551.42556,90,1661036551.42729,90
2629,0.021983861923218,1661036552.28473,242,1661036552.28631,242,1661036552.2866,90,1661036552.30671,90
2630,0.02297306060791,1661036553.15472,242,1661036553.15636,242,1661036553.15652,90,1661036553.1777,90
2631,0.003387928009033,1661036555.23234,242,1661036555.23384,242,1661036555.23402,90,1661036555.23573,90
2632,0.022049903869629,1661036556.11955,242,1661036556.12121,242,1661036556.12136,90,1661036556.1416,90
2633,0.027014017105103,1661036557.01725,242,1661036557.01886,242,1661036557.01907,90,1661036557.04427,90
2634,0.040028095245361,1661036557.8781,242,1661036557.87958,242,1661036557.87981,90,1661036557.91812,90
2635,0.026443004608154,1661036558.76804,242,1661036558.76957,242,1661036558.76977,90,1661036558.79448,90
2636,0.01628589630127,1661036559.5441,242,1661036559.54563,242,1661036559.54578,90,1661036559.56038,90
2637,0.03737998008728,1661036559.95535,242,1661036559.95689,242,1661036559.95709,90,1661036559.99273,90
2638,0.013549089431763,1661036560.81374,242,1661036560.81532,242,1661036560.81549,90,1661036560.82729,90
2639,0.009660005569458,1661036561.68071,242,1661036561.68228,242,1661036561.68244,90,1661036561.69037,90
2640,0.008988857269287,1661036562.54456,242,1661036562.54622,242,1661036562.54635,90,1661036562.55355,90
2641,0.016643047332764,1661036563.40679,242,1661036563.40842,242,1661036563.40857,90,1661036563.42344,90
2642,0.040755033493042,1661036564.28867,242,1661036564.29032,242,1661036564.29054,90,1661036564.32942,114
2643,0.025089979171753,1661036565.06949,242,1661036565.07111,242,1661036565.07133,90,1661036565.09458,90
2644,0.01374101638794,1661036565.47455,242,1661036565.47638,242,1661036565.47663,90,1661036565.48829,114
2645,0.046766042709351,1661036566.34788,242,1661036566.34947,242,1661036566.34965,90,1661036566.39465,114
2646,0.003029823303223,1661036567.212,242,1661036567.21384,242,1661036567.21404,90,1661036567.21503,114
2647,0.007998943328857,1661036568.07236,242,1661036568.07408,242,1661036568.07436,90,1661036568.08035,90
2648,0.004966020584106,1661036568.94403,242,1661036568.94568,242,1661036568.9459,90,1661036568.94899,90
2649,0.025741100311279,1661036569.82057,242,1661036569.82215,242,1661036569.82231,90,1661036569.84631,90
2650,0.048081159591675,1661036570.58327,242,1661036570.58496,242,1661036570.58519,90,1661036570.63136,90
2651,0.00769305229187,1661036571.00678,242,1661036571.00836,242,1661036571.00859,90,1661036571.01448,90
2652,0.022080898284912,1661036571.88312,242,1661036571.88483,242,1661036571.88513,90,1661036571.9052,90
2653,0.010149955749512,1661036572.77178,242,1661036572.7736,242,1661036572.77395,90,1661036572.78193,90
2654,0.00586199760437,1661036573.64094,242,1661036573.64263,242,1661036573.64286,90,1661036573.6468,90
2655,0.051593065261841,1661036574.50268,242,1661036574.5043,242,1661036574.50448,90,1661036574.55427,90
2656,0.030679941177368,1661036575.38704,242,1661036575.38889,242,1661036575.38923,90,1661036575.41772,90
2657,0.007513999938965,1661036576.1544,242,1661036576.15618,242,1661036576.15642,90,1661036576.16191,90
2658,0.022783041000366,1661036576.58673,242,1661036576.58837,242,1661036576.58859,90,1661036576.60951,90
2659,0.009513139724731,1661036577.45023,242,1661036577.4519,242,1661036577.452,90,1661036577.45975,90
2660,0.070935964584351,1661036578.33279,242,1661036578.33476,242,1661036578.33505,90,1661036578.40373,90
2661,0.016177177429199,1661036579.19841,242,1661036579.20003,242,1661036579.20028,90,1661036579.21458,90
2662,0.025588035583496,1661036580.05973,242,1661036580.06147,242,1661036580.06174,90,1661036580.08531,90
2663,0.048520088195801,1661036580.94685,242,1661036580.94828,242,1661036580.94847,114,1661036580.99537,114
2664,0.02318811416626,1661036581.67596,242,1661036581.67755,242,1661036581.67771,90,1661036581.69915,90
2665,0.002421140670776,1661036582.15659,242,1661036582.15818,242,1661036582.15839,90,1661036582.15901,114
2666,0.043185949325562,1661036583.03301,242,1661036583.03464,242,1661036583.03489,90,1661036583.0762,90
2667,0.021775007247925,1661036583.90558,242,1661036583.90715,242,1661036583.90737,90,1661036583.92735,90
2668,0.018290042877197,1661036584.77408,242,1661036584.77565,242,1661036584.77586,90,1661036584.79237,90
2669,0.040539979934692,1661036585.6417,242,1661036585.64331,242,1661036585.64345,114,1661036585.68224,114
2670,0.028064966201782,1661036586.51676,242,1661036586.51865,242,1661036586.51893,90,1661036586.54482,90
2671,0.003401041030884,1661036587.21235,242,1661036587.21403,242,1661036587.21425,90,1661036587.21576,90
2672,0.023744106292725,1661036587.71746,242,1661036587.71933,242,1661036587.71948,90,1661036587.74121,90
2673,0.012792110443115,1661036588.58552,242,1661036588.58734,242,1661036588.58757,90,1661036588.59831,90
2674,0.036722898483276,1661036589.65366,242,1661036589.65516,242,1661036589.65524,90,1661036589.69038,90
2675,0.04085111618042,1661036590.52844,242,1661036590.53004,242,1661036590.53018,90,1661036590.56929,114
2676,0.022289991378784,1661036591.41586,242,1661036591.41757,242,1661036591.41772,90,1661036591.43815,90
2677,0.022954940795899,1661036592.28241,242,1661036592.28414,242,1661036592.28433,90,1661036592.30536,90
2678,0.004976987838745,1661036593.15072,242,1661036593.15236,242,1661036593.15246,90,1661036593.1557,90
2679,0.027194976806641,1661036594.02029,242,1661036594.0225,242,1661036594.02263,90,1661036594.04748,90
2680,0.034517049789429,1661036594.89111,242,1661036594.89235,242,1661036594.89235,138,1661036594.92563,90
2681,0.016283988952637,1661036595.75795,242,1661036595.75919,242,1661036595.75926,138,1661036595.77423,90
2682,0.02449107170105,1661036596.61894,242,1661036596.62112,242,1661036596.6213,90,1661036596.64343,90
2683,0.027172088623047,1661036597.48145,242,1661036597.48329,242,1661036597.48347,90,1661036597.50863,114
2684,0.028846025466919,1661036598.34925,242,1661036598.35139,242,1661036598.35162,90,1661036598.37809,90
2685,0.028654098510742,1661036599.21333,242,1661036599.21515,242,1661036599.21532,90,1661036599.24199,90
2686,0.003389835357666,1661036600.0773,242,1661036600.07924,242,1661036600.07944,90,1661036600.08069,90
2687,0.026012897491455,1661036600.93488,242,1661036600.93669,242,1661036600.93687,90,1661036600.96089,114
2688,0.04163384437561,1661036601.80234,242,1661036601.80346,242,1661036601.80361,90,1661036601.84397,90
2689,0.008965969085693,1661036602.66615,242,1661036602.66775,242,1661036602.668,90,1661036602.67511,90
2690,0.015797853469849,1661036603.54788,242,1661036603.54958,242,1661036603.54984,90,1661036603.56368,90
2691,0.026870012283325,1661036605.62244,242,1661036605.62402,242,1661036605.62432,90,1661036605.64931,114
2692,0.051481008529663,1661036606.4838,242,1661036606.48537,242,1661036606.48565,90,1661036606.53528,90
2693,0.040404081344605,1661036607.34903,242,1661036607.35076,242,1661036607.35099,90,1661036607.38943,90
2694,0.041903972625733,1661036608.21555,242,1661036608.21739,242,1661036608.21778,90,1661036608.25746,90
2695,0.035840034484863,1661036609.09043,242,1661036609.09203,242,1661036609.09232,90,1661036609.12627,90
2696,0.006594181060791,1661036611.20078,242,1661036611.20251,242,1661036611.20275,90,1661036611.20738,90
2697,0.021209001541138,1661036612.08693,242,1661036612.08857,242,1661036612.08882,90,1661036612.10814,90
2698,0.018543958663941,1661036612.9734,242,1661036612.97503,242,1661036612.9753,90,1661036612.99194,90
2699,0.018397092819214,1661036613.83428,242,1661036613.8363,242,1661036613.83693,90,1661036613.85267,90
2700,0.02393913269043,1661036614.70956,242,1661036614.71137,242,1661036614.71192,90,1661036614.7335,90
2701,0.03329610824585,1661036615.5169,242,1661036615.51868,242,1661036615.51919,90,1661036615.5502,90
2702,0.031476974487305,1661036615.8957,242,1661036615.89789,242,1661036615.89845,90,1661036615.92717,90
2703,0.042489051818848,1661036616.77353,242,1661036616.77528,242,1661036616.77568,90,1661036616.81602,90
2704,0.018669128417969,1661036617.63682,242,1661036617.6387,242,1661036617.63894,90,1661036617.65549,90
2705,0.052560806274414,1661036618.50634,242,1661036618.50814,242,1661036618.50836,90,1661036618.55891,90
2706,0.031223058700562,1661036619.39305,242,1661036619.39475,242,1661036619.395,90,1661036619.42427,90
2707,0.056385040283203,1661036620.25637,242,1661036620.25842,242,1661036620.25871,90,1661036620.31275,90
2708,0.050623893737793,1661036621.03654,242,1661036621.03813,242,1661036621.03836,90,1661036621.08716,90
2709,0.006357908248901,1661036621.4464,242,1661036621.44805,242,1661036621.44819,90,1661036621.45276,90
2710,0.0331871509552,1661036622.3136,242,1661036622.31535,242,1661036622.31558,90,1661036622.34678,90
2711,0.042999029159546,1661036623.1858,242,1661036623.18752,242,1661036623.18767,90,1661036623.2288,90
2712,0.019075870513916,1661036624.06637,242,1661036624.06808,242,1661036624.06824,90,1661036624.08544,90
2713,0.020004034042358,1661036624.93528,242,1661036624.93689,242,1661036624.93708,90,1661036624.95528,90
2714,0.010758876800537,1661036625.81272,242,1661036625.81458,242,1661036625.81485,90,1661036625.82347,90
2715,0.035130023956299,1661036626.57854,242,1661036626.58052,242,1661036626.58082,90,1661036626.61367,114
2716,0.05317497253418,1661036627.02056,242,1661036627.02242,242,1661036627.02268,90,1661036627.07373,90
2717,0.035115957260132,1661036627.89666,242,1661036627.89822,242,1661036627.89843,90,1661036627.93178,90
2718,0.021304845809937,1661036628.76131,242,1661036628.76296,242,1661036628.76321,90,1661036628.78262,90
2719,0.053643941879273,1661036629.64638,242,1661036629.64799,242,1661036629.64821,90,1661036629.70003,90
2720,0.034681797027588,1661036630.51378,242,1661036630.51573,242,1661036630.51597,90,1661036630.54846,90
2721,0.030531883239746,1661036631.38157,242,1661036631.38348,242,1661036631.38372,90,1661036631.4121,90
2722,0.04965615272522,1661036632.13719,242,1661036632.1388,242,1661036632.13905,90,1661036632.18684,90
2723,0.021415948867798,1661036632.58755,242,1661036632.58914,242,1661036632.58936,90,1661036632.60897,90
2724,0.034595966339111,1661036633.46666,242,1661036633.46819,242,1661036633.46837,90,1661036633.50125,90
2725,0.005271911621094,1661036634.32783,242,1661036634.3297,242,1661036634.32992,90,1661036634.3331,90
2726,0.00820803642273,1661036635.19434,242,1661036635.19602,242,1661036635.19631,90,1661036635.20255,90
2727,0.020996809005737,1661036636.06252,242,1661036636.06419,242,1661036636.06456,90,1661036636.08352,90
2728,0.038761138916016,1661036636.94325,242,1661036636.94487,242,1661036636.9451,90,1661036636.98201,90
2729,0.00953197479248,1661036637.64351,242,1661036637.64512,242,1661036637.64532,90,1661036637.65304,90
2730,0.02659797668457,1661036638.14189,242,1661036638.14352,242,1661036638.14366,90,1661036638.16849,90
2731,0.036987781524658,1661036639.00612,242,1661036639.00792,242,1661036639.00811,90,1661036639.0431,114
2732,0.028566837310791,1661036639.86952,242,1661036639.87101,242,1661036639.8712,90,1661036639.89808,90
2733,0.006084203720093,1661036640.74367,242,1661036640.74523,242,1661036640.74541,90,1661036640.74976,90
2734,0.015635967254639,1661036641.60781,242,1661036641.60957,242,1661036641.61,90,1661036641.62345,90
2735,0.048763990402222,1661036642.47226,242,1661036642.47385,242,1661036642.47438,90,1661036642.52103,90
2736,0.022159099578858,1661036643.15403,242,1661036643.15567,242,1661036643.15615,90,1661036643.17619,90
2737,0.007876873016357,1661036643.67076,242,1661036643.67237,242,1661036643.67273,90,1661036643.67863,90
2738,0.041233062744141,1661036644.54228,242,1661036644.5438,242,1661036644.54425,90,1661036644.58351,90
2739,0.018967151641846,1661036645.41045,242,1661036645.4125,242,1661036645.41308,90,1661036645.42941,90
2740,0.007797002792358,1661036646.29298,242,1661036646.29458,242,1661036646.29506,90,1661036646.30078,90
2741,0.025501966476441,1661036647.1694,242,1661036647.17104,242,1661036647.17145,90,1661036647.1949,114
2742,0.022631168365479,1661036648.03458,242,1661036648.03622,242,1661036648.03664,90,1661036648.05721,90
2743,0.05002498626709,1661036648.69161,242,1661036648.69321,242,1661036648.69366,90,1661036648.74163,90
2744,0.016757965087891,1661036649.2305,242,1661036649.23213,242,1661036649.23258,90,1661036649.24726,90
2745,0.053447008132935,1661036650.10256,242,1661036650.10447,242,1661036650.10495,90,1661036650.15601,90
2746,0.037181854248047,1661036650.97798,242,1661036650.97959,242,1661036650.98005,90,1661036651.01516,90
2747,0.023964881896973,1661036651.84258,242,1661036651.84472,242,1661036651.84525,90,1661036651.86655,90
2748,0.031765937805176,1661036652.72241,242,1661036652.72439,242,1661036652.72493,90,1661036652.75417,90
2749,0.020730972290039,1661036653.58574,242,1661036653.58741,242,1661036653.58789,90,1661036653.60647,90
2750,0.030007123947144,1661036654.22159,242,1661036654.22321,242,1661036654.22367,90,1661036654.2516,90
2751,0.049776077270508,1661036654.7687,242,1661036654.77033,242,1661036654.77057,90,1661036654.81847,90
2752,0.027990102767944,1661036655.63493,242,1661036655.63673,242,1661036655.6372,90,1661036655.66292,90
2753,0.037221193313599,1661036656.51345,242,1661036656.51457,242,1661036656.51476,90,1661036656.55068,114
2754,0.018059015274048,1661036657.41666,242,1661036657.41857,242,1661036657.41875,90,1661036657.43472,90
2755,0.024383068084717,1661036658.2801,242,1661036658.28215,242,1661036658.28238,90,1661036658.30449,90
2756,0.027060031890869,1661036659.15349,242,1661036659.15468,242,1661036659.15481,90,1661036659.18055,90
2757,0.041182994842529,1661036659.73464,242,1661036659.73619,242,1661036659.73636,90,1661036659.77583,90
2758,0.052624940872192,1661036660.37009,242,1661036660.37164,242,1661036660.37186,90,1661036660.42271,90
2759,0.021219968795776,1661036661.23906,242,1661036661.24053,242,1661036661.24071,90,1661036661.26028,90
2760,0.038017988204956,1661036662.10497,242,1661036662.10663,242,1661036662.10676,114,1661036662.14298,90
2761,0.020349025726318,1661036662.97017,242,1661036662.97177,242,1661036662.97199,90,1661036662.99052,90
2762,0.015974998474121,1661036663.84411,242,1661036663.84575,242,1661036663.84589,90,1661036663.86009,90
2763,0.034237146377564,1661036664.71418,242,1661036664.71573,242,1661036664.7159,90,1661036664.74841,114
2764,0.046377897262573,1661036665.58116,242,1661036665.58267,242,1661036665.58281,90,1661036665.62753,90
2765,0.018978118896484,1661036667.32967,242,1661036667.33122,242,1661036667.33142,90,1661036667.34865,90
2766,0.023097991943359,1661036668.2021,242,1661036668.20361,242,1661036668.20377,90,1661036668.22519,90
2767,0.037623882293701,1661036669.06925,242,1661036669.0708,242,1661036669.07096,90,1661036669.10688,90
2768,0.009716987609863,1661036669.96275,242,1661036669.96442,242,1661036669.96459,90,1661036669.97247,90
2769,0.003110885620117,1661036670.82314,242,1661036670.8247,242,1661036670.82489,90,1661036670.82625,90
2770,0.052485942840576,1661036671.17573,242,1661036671.17734,242,1661036671.17751,90,1661036671.22821,90
2771,0.043437004089356,1661036672.04757,242,1661036672.04926,242,1661036672.04961,90,1661036672.09101,90
2772,0.002765893936157,1661036672.9116,242,1661036672.91335,242,1661036672.91359,90,1661036672.91437,90
2773,0.040601015090942,1661036673.78224,242,1661036673.78409,242,1661036673.78428,90,1661036673.82284,90
2774,0.011345863342285,1661036674.64848,242,1661036674.65031,242,1661036674.65051,90,1661036674.65983,114
2775,0.051213026046753,1661036675.521,242,1661036675.52275,242,1661036675.5231,90,1661036675.57222,114
2776,0.017895936965942,1661036676.36909,242,1661036676.37083,242,1661036676.37109,90,1661036676.38699,114
2777,0.021944999694824,1661036676.73046,242,1661036676.73211,242,1661036676.73235,90,1661036676.75241,90
2778,0.034595966339111,1661036677.60017,242,1661036677.60174,242,1661036677.60194,90,1661036677.63477,90
2779,0.008707046508789,1661036678.46531,242,1661036678.46723,242,1661036678.46741,90,1661036678.47402,90
2780,0.036474943161011,1661036679.33644,242,1661036679.33815,242,1661036679.33832,90,1661036679.37291,90
2781,0.006648063659668,1661036680.20665,242,1661036680.20846,242,1661036680.2087,90,1661036680.21329,90
2782,0.011399984359741,1661036681.06604,242,1661036681.0676,242,1661036681.06782,90,1661036681.07744,90
2783,0.0031898021698,1661036681.91022,242,1661036681.91202,242,1661036681.9122,90,1661036681.91341,90
