Connection Count,Handshake Duration (s),TCP Ending Handshake Timestamp (s),Version 1 Timestamp (s),Version 1 Bytes,Version 2 Timestamp (s),Version 2 Bytes,Verack 1 Timestamp (s),Verack 1 Bytes,Verack 2 Timestamp (s),Verack 2 Bytes
1584,0.037199020385742,1661111614.64264,1661111614.60544,168,1661111614.60604,168,1661111614.60624,90,1661111614.64264,90
1585,0.012282133102417,1661111620.17572,1661111620.16344,168,1661111620.16374,168,1661111620.16384,114,1661111620.17572,90
1586,0.043421030044556,1661111625.71957,1661111625.67615,168,1661111625.67684,168,1661111625.67703,90,1661111625.71957,90
1587,0.044119119644165,1661111631.25998,1661111631.21586,168,1661111631.21632,168,1661111631.21644,114,1661111631.25998,90
1588,0.008762121200562,1661111636.75735,1661111636.74859,168,1661111636.74899,168,1661111636.74932,90,1661111636.75735,114
1589,0.01824688911438,1661111642.29437,1661111642.27612,168,1661111642.27648,168,1661111642.27659,114,1661111642.29437,90
1590,0.032643079757691,1661111647.82167,1661111647.78903,168,1661111647.7894,168,1661111647.78951,114,1661111647.82167,114
1591,0.018480062484741,1661111653.32903,1661111653.31055,168,1661111653.3109,168,1661111653.31101,114,1661111653.32903,114
1592,0.033534049987793,1661111658.88452,1661111658.85099,168,1661111658.85149,168,1661111658.85169,90,1661111658.88452,114
1593,0.052402019500733,1661111664.43125,1661111664.37885,168,1661111664.37938,168,1661111664.37949,114,1661111664.43125,90
1594,0.02688193321228,1661111669.91368,1661111669.8868,168,1661111669.88725,168,1661111669.88754,90,1661111669.91368,114
1595,0.017525911331177,1661111675.40837,1661111675.39084,168,1661111675.39138,168,1661111675.39166,90,1661111675.40837,90
1596,0.009768962860107,1661111680.90538,1661111680.89561,168,1661111680.89633,168,1661111680.89646,114,1661111680.90538,114
1597,0.019383907318115,1661111686.42085,1661111686.40147,168,1661111686.40183,168,1661111686.40205,90,1661111686.42085,114
1598,0.001806974411011,1661111691.92523,1661111691.92342,168,1661111691.92441,168,1661111691.92457,90,1661111691.92523,90
1599,0.023483037948608,1661111697.46044,1661111697.43696,168,1661111697.43723,168,1661111697.43733,114,1661111697.46044,90
1600,0.032392024993897,1661111703.00472,1661111702.97233,168,1661111702.97273,168,1661111702.97291,90,1661111703.00472,90
1601,0.050129890441895,1661111708.53276,1661111708.48263,168,1661111708.48298,168,1661111708.48309,114,1661111708.53276,114
1602,0.027950048446655,1661111714.0479,1661111714.01995,168,1661111714.02041,168,1661111714.02053,114,1661111714.0479,114
1603,0.011994123458862,1661111719.58917,1661111719.57717,168,1661111719.57798,168,1661111719.57814,90,1661111719.58917,114
1604,0.013045072555542,1661111725.1199,1661111725.10686,168,1661111725.10734,168,1661111725.10746,114,1661111725.1199,114
1605,0.054407835006714,1661111730.70396,1661111730.64955,168,1661111730.64994,168,1661111730.65009,90,1661111730.70396,114
1606,0.043272018432617,1661111736.20411,1661111736.16084,168,1661111736.16124,168,1661111736.16144,90,1661111736.20411,114
1607,0.003041982650757,1661111741.69739,1661111741.69435,168,1661111741.69472,168,1661111741.6949,90,1661111741.69739,90
1608,0.048648118972778,1661111747.29992,1661111747.25127,168,1661111747.25172,168,1661111747.25186,114,1661111747.29992,114
1609,0.05506706237793,1661111752.84375,1661111752.78868,168,1661111752.78909,168,1661111752.78926,90,1661111752.84375,114
1610,0.038451910018921,1661111758.35733,1661111758.31888,168,1661111758.31934,168,1661111758.3195,90,1661111758.35733,90
1611,0.044465065002442,1661111763.87688,1661111763.83242,168,1661111763.83285,168,1661111763.83301,90,1661111763.87688,90
1612,0.015119075775147,1661111769.36254,1661111769.34742,168,1661111769.34797,168,1661111769.34816,90,1661111769.36254,90
1613,0.020493030548096,1661111774.88418,1661111774.86369,168,1661111774.86409,168,1661111774.8642,114,1661111774.88418,114
1614,0.003805875778198,1661111780.36891,1661111780.3651,168,1661111780.36551,168,1661111780.36593,90,1661111780.36891,90
1615,0.051126003265381,1661111791.44267,1661111791.39154,168,1661111791.39193,168,1661111791.39233,90,1661111791.44267,90
1616,0.043915987014771,1661111796.96313,1661111796.91921,168,1661111796.91974,168,1661111796.92017,90,1661111796.96313,90
1617,0.061527013778687,1661111802.50219,1661111802.44066,168,1661111802.4411,168,1661111802.4413,90,1661111802.50219,90
1618,0.009812116622925,1661111807.97557,1661111807.96576,168,1661111807.96608,168,1661111807.9662,114,1661111807.97557,90
1619,0.040854930877686,1661111813.52022,1661111813.47937,168,1661111813.47979,168,1661111813.47998,90,1661111813.52022,114
1620,0.002260208129883,1661111818.9991,1661111818.99684,168,1661111818.99726,168,1661111818.99746,90,1661111818.9991,114
1621,0.043134927749634,1661111824.54128,1661111824.49815,168,1661111824.4988,168,1661111824.49895,90,1661111824.54128,90
1622,0.044875144958496,1661111830.06795,1661111830.02307,168,1661111830.02356,168,1661111830.02368,114,1661111830.06795,90
1623,0.043735027313233,1661111835.58477,1661111835.54103,168,1661111835.54166,168,1661111835.54187,114,1661111835.58477,90
1624,0.029517889022827,1661111841.07973,1661111841.05021,168,1661111841.05057,168,1661111841.05075,90,1661111841.07973,114
1625,0.01447606086731,1661111846.61058,1661111846.5961,168,1661111846.59647,168,1661111846.59659,114,1661111846.61058,114
1626,0.058403968811035,1661111852.18979,1661111852.13139,168,1661111852.1318,168,1661111852.13199,90,1661111852.18979,90
1627,0.014001131057739,1661111857.70349,1661111857.68949,168,1661111857.68991,168,1661111857.69005,90,1661111857.70349,114
1628,0.05259895324707,1661111863.30108,1661111863.24848,168,1661111863.24886,168,1661111863.24904,90,1661111863.30108,114
1629,0.052946090698242,1661111868.84495,1661111868.792,168,1661111868.79232,168,1661111868.7925,90,1661111868.84495,90
1630,0.034477949142456,1661111874.35223,1661111874.31775,168,1661111874.31815,168,1661111874.31831,90,1661111874.35223,114
1631,0.03007984161377,1661111879.89879,1661111879.86871,168,1661111879.86909,168,1661111879.86924,90,1661111879.89879,90
1632,0.052119016647339,1661111885.46844,1661111885.41632,168,1661111885.41675,168,1661111885.41687,114,1661111885.46844,114
1633,0.049239158630371,1661111891.06025,1661111891.01101,168,1661111891.01148,168,1661111891.01161,114,1661111891.06025,114
1634,0.0467209815979,1661111896.61344,1661111896.56672,168,1661111896.5671,168,1661111896.56729,90,1661111896.61344,114
1635,0.009881019592285,1661111913.19245,1661111913.18257,168,1661111913.1829,168,1661111913.18301,114,1661111913.19245,114
1636,0.054122924804688,1661111918.77561,1661111918.72149,168,1661111918.72184,168,1661111918.72206,90,1661111918.77561,114
1637,0.026680946350098,1661111924.26519,1661111924.23851,168,1661111924.23893,168,1661111924.23919,90,1661111924.26519,114
1638,0.039201021194458,1661111929.83558,1661111929.79638,168,1661111929.79673,168,1661111929.7969,90,1661111929.83558,114
1639,0.039096117019653,1661111935.33711,1661111935.29802,168,1661111935.29861,168,1661111935.29874,114,1661111935.33711,114
1640,0.022241115570068,1661111940.83632,1661111940.81408,168,1661111940.81442,168,1661111940.81448,138,1661111940.83632,90
1641,0.006545066833496,1661111946.32963,1661111946.32309,168,1661111946.32349,168,1661111946.32365,114,1661111946.32963,90
1642,0.004925012588501,1661111951.86073,1661111951.8558,168,1661111951.85616,168,1661111951.85636,90,1661111951.86073,114
1643,0.010818958282471,1661111957.40008,1661111957.38927,168,1661111957.38973,168,1661111957.39009,90,1661111957.40008,114
1644,0.019427061080933,1661111962.96244,1661111962.94301,168,1661111962.9437,168,1661111962.94389,90,1661111962.96244,114
1645,0.032056093215942,1661111968.54627,1661111968.51422,168,1661111968.51458,168,1661111968.51474,90,1661111968.54627,114
1646,0.00474214553833,1661111974.0585,1661111974.05376,168,1661111974.05412,168,1661111974.05423,114,1661111974.0585,114
1647,0.00788402557373,1661111979.5836,1661111979.57571,168,1661111979.57613,168,1661111979.57626,114,1661111979.5836,114
1648,0.009335041046143,1661111985.13072,1661111985.12138,168,1661111985.12186,168,1661111985.122,90,1661111985.13072,90
1649,0.00941801071167,1661111990.66793,1661111990.65851,168,1661111990.65897,168,1661111990.65915,114,1661111990.66793,90
1650,0.019306182861328,1661111996.22568,1661111996.20637,168,1661111996.20682,168,1661111996.207,90,1661111996.22568,90
1651,0.037505865097046,1661112001.77937,1661112001.74187,168,1661112001.74235,168,1661112001.74252,90,1661112001.77937,114
1652,0.011785984039307,1661112007.3319,1661112007.32011,168,1661112007.32055,168,1661112007.32077,90,1661112007.3319,114
1653,0.02104115486145,1661112012.88196,1661112012.86092,168,1661112012.86127,168,1661112012.86146,90,1661112012.88196,114
1654,0.029198884963989,1661112018.49179,1661112018.46259,168,1661112018.46304,168,1661112018.46327,90,1661112018.49179,90
1655,0.044604063034058,1661112024.0715,1661112024.02689,168,1661112024.02725,168,1661112024.02743,90,1661112024.0715,90
1656,0.059429168701172,1661112029.68004,1661112029.62061,168,1661112029.62099,168,1661112029.62117,90,1661112029.68004,114
1657,0.050842046737671,1661112035.2868,1661112035.23596,168,1661112035.23629,168,1661112035.23641,114,1661112035.2868,114
1658,0.033420085906983,1661112040.81311,1661112040.77969,168,1661112040.78025,168,1661112040.78041,114,1661112040.81311,90
1659,0.028609037399292,1661112046.33451,1661112046.3059,168,1661112046.30627,168,1661112046.30645,90,1661112046.33451,90
1660,0.012872934341431,1661112051.85642,1661112051.84355,168,1661112051.84394,168,1661112051.84408,90,1661112051.85642,90
1661,0.030200958251953,1661112057.40964,1661112057.37944,168,1661112057.37988,168,1661112057.38003,90,1661112057.40964,90
1662,0.001108884811401,1661112062.92441,1661112062.9233,168,1661112062.92371,168,1661112062.92388,90,1661112062.92441,114
1663,0.023796081542969,1661112068.47306,1661112068.44926,168,1661112068.44963,168,1661112068.44981,114,1661112068.47306,114
1664,0.030694007873535,1661112073.99884,1661112073.96815,168,1661112073.96851,168,1661112073.96867,90,1661112073.99884,114
1665,0.001022100448608,1661112079.49482,1661112079.49379,168,1661112079.49418,168,1661112079.49434,90,1661112079.49482,114
1666,0.014180183410645,1661112085.03115,1661112085.01697,168,1661112085.01734,168,1661112085.01754,90,1661112085.03115,114
1667,0.059084892272949,1661112090.63633,1661112090.57725,168,1661112090.57766,168,1661112090.57787,90,1661112090.63633,90
1668,0.024349927902222,1661112096.11256,1661112096.08821,168,1661112096.08878,168,1661112096.08901,90,1661112096.11256,90
1669,0.043340921401978,1661112101.65649,1661112101.61315,168,1661112101.6135,168,1661112101.6137,90,1661112101.65649,90
1670,0.00848388671875,1661112107.14903,1661112107.14055,168,1661112107.14111,168,1661112107.14125,114,1661112107.14903,114
1671,0.01915192604065,1661112112.72479,1661112112.70564,168,1661112112.70611,168,1661112112.70629,90,1661112112.72479,90
1672,0.04888391494751,1661112118.27319,1661112118.2243,168,1661112118.22474,168,1661112118.22502,90,1661112118.27319,114
1673,0.022548198699951,1661112123.76501,1661112123.74246,168,1661112123.74289,168,1661112123.74311,90,1661112123.76501,90
1674,0.003920078277588,1661112129.27851,1661112129.27459,168,1661112129.27504,168,1661112129.27531,90,1661112129.27851,90
1675,0.020204067230225,1661112134.80383,1661112134.78362,168,1661112134.78428,168,1661112134.78442,90,1661112134.80383,114
1676,0.046428918838501,1661112140.3521,1661112140.30567,168,1661112140.30617,168,1661112140.30636,90,1661112140.3521,90
1677,0.015943050384522,1661112145.90707,1661112145.89112,168,1661112145.89172,168,1661112145.89199,90,1661112145.90707,90
1678,0.023976087570191,1661112151.44822,1661112151.42425,168,1661112151.42497,168,1661112151.42533,90,1661112151.44822,114
1679,0.001715898513794,1661112168.02629,1661112168.02457,168,1661112168.02505,168,1661112168.02522,114,1661112168.02629,90
1680,0.048890113830567,1661112173.61555,1661112173.56666,168,1661112173.56708,168,1661112173.56734,114,1661112173.61555,90
1681,0.051964998245239,1661112179.13678,1661112179.08481,168,1661112179.08527,168,1661112179.08542,90,1661112179.13678,90
1682,0.035835027694702,1661112184.63132,1661112184.59548,168,1661112184.59583,168,1661112184.59594,114,1661112184.63132,90
1683,0.037945032119751,1661112190.13948,1661112190.10153,168,1661112190.10197,168,1661112190.10226,90,1661112190.13948,90
1684,0.024785995483399,1661112195.65428,1661112195.6295,168,1661112195.62991,168,1661112195.63005,114,1661112195.65428,90
1685,0.041040897369385,1661112201.21219,1661112201.17115,168,1661112201.17159,168,1661112201.17177,90,1661112201.21219,90
1686,0.028181076049805,1661112206.70421,1661112206.67602,168,1661112206.67647,168,1661112206.67662,114,1661112206.70421,90
1687,0.046612977981567,1661112212.25819,1661112212.21157,168,1661112212.21205,168,1661112212.21241,90,1661112212.25819,114
1688,0.018773078918457,1661112217.76536,1661112217.74658,168,1661112217.74693,168,1661112217.74706,114,1661112217.76536,114
1689,0.033712863922119,1661112223.33707,1661112223.30335,168,1661112223.30379,168,1661112223.30403,90,1661112223.33707,114
1690,0.018378019332886,1661112228.8314,1661112228.81302,168,1661112228.81389,168,1661112228.81414,90,1661112228.8314,90
1691,0.033359050750733,1661112234.36759,1661112234.33423,168,1661112234.33485,168,1661112234.3351,90,1661112234.36759,114
1692,0.004857063293457,1661112239.87026,1661112239.8654,168,1661112239.86574,168,1661112239.86606,90,1661112239.87026,90
1693,0.028097867965698,1661112245.39816,1661112245.37006,168,1661112245.37042,168,1661112245.37063,90,1661112245.39816,114
1694,0.035533905029297,1661112250.90969,1661112250.87416,168,1661112250.87453,168,1661112250.87485,90,1661112250.90969,114
1695,0.049772024154663,1661112256.46089,1661112256.41112,168,1661112256.41155,168,1661112256.41172,90,1661112256.46089,90
1696,0.017224073410034,1661112261.95268,1661112261.93545,168,1661112261.93604,168,1661112261.93621,90,1661112261.95268,90
1697,0.011417865753174,1661112267.45356,1661112267.44215,168,1661112267.4426,168,1661112267.44276,90,1661112267.45356,90
1698,0.007309198379517,1661112272.96679,1661112272.95948,168,1661112272.95997,168,1661112272.96015,90,1661112272.96679,114
1699,0.018137931823731,1661112278.47895,1661112278.46081,168,1661112278.46131,168,1661112278.46148,90,1661112278.47895,114
1700,0.032098054885864,1661112283.99645,1661112283.96436,168,1661112283.96505,168,1661112283.96522,90,1661112283.99645,114
1701,0.029163122177124,1661112289.49499,1661112289.46582,168,1661112289.46646,168,1661112289.4667,90,1661112289.49499,114
1702,0.019722938537598,1661112294.99365,1661112294.97393,168,1661112294.97451,168,1661112294.97463,114,1661112294.99365,114
1703,0.018115997314453,1661112300.49919,1661112300.48108,168,1661112300.48149,168,1661112300.48175,90,1661112300.49919,114
1704,0.04303503036499,1661112306.03137,1661112305.98834,168,1661112305.98875,168,1661112305.98886,114,1661112306.03137,114
1705,0.023059129714966,1661112311.51283,1661112311.48977,168,1661112311.49014,168,1661112311.49039,90,1661112311.51283,114
1706,0.038291931152344,1661112317.04871,1661112317.01042,168,1661112317.01095,168,1661112317.01123,90,1661112317.04871,114
1707,0.013494968414307,1661112322.52592,1661112322.51242,168,1661112322.51284,168,1661112322.51307,90,1661112322.52592,114
1708,0.003671169281006,1661112328.03302,1661112328.02935,168,1661112328.0298,168,1661112328.03003,90,1661112328.03302,114
1709,0.042647123336792,1661112333.5801,1661112333.53745,168,1661112333.53787,168,1661112333.53809,90,1661112333.5801,114
1710,0.044279098510742,1661112339.09901,1661112339.05473,168,1661112339.0555,168,1661112339.05587,90,1661112339.09901,114
1711,0.03910493850708,1661112344.62592,1661112344.58682,168,1661112344.58769,168,1661112344.58792,90,1661112344.62592,114
1712,0.016072034835816,1661112350.12116,1661112350.10509,168,1661112350.10546,168,1661112350.10561,90,1661112350.12116,114
1713,0.015105962753296,1661112355.65937,1661112355.64426,168,1661112355.64463,168,1661112355.6448,90,1661112355.65937,114
1714,0.004868984222412,1661112361.18176,1661112361.17689,168,1661112361.17729,168,1661112361.17755,90,1661112361.18176,114
1715,0.043861150741577,1661112366.74395,1661112366.70009,168,1661112366.70046,168,1661112366.70063,114,1661112366.74395,114
1716,0.013057947158814,1661112372.23968,1661112372.22662,168,1661112372.22702,168,1661112372.22725,90,1661112372.23968,114
1717,0.03508996963501,1661112377.7664,1661112377.73131,168,1661112377.73165,168,1661112377.7318,90,1661112377.7664,114
